date,transaction_id,customer_id,product_type,state,is_new_customer,transaction_status,is_injected,anomaly_label
2024-11-07 14:46:00,T000624,C0190,credit_card,OH,False,approved,False,
2024-11-07 15:01:00,T000732,C0073,auto_loan,IL,False,approved,False,
2024-11-07 17:26:00,T000275,C0260,auto_loan,FL,False,denied,False,
2024-11-07 21:59:00,T000907,C0235,credit_card,IL,False,approved,False,
2024-11-08 08:11:00,T000005,C0123,mortgage,CO,True,approved,False,
2024-11-08 09:07:00,T000500,C0143,personal_loan,NY,False,denied,False,
2024-11-08 10:14:00,T000473,C0066,personal_loan,GA,False,approved,False,
2024-11-08 10:37:00,T000795,C0069,auto_loan,NY,False,approved,False,
2024-11-08 11:45:00,T000777,C0131,credit_card,GA,False,approved,False,
2024-11-08 11:56:00,T000547,C0241,mortgage,TX,False,denied,False,
2024-11-08 13:19:00,T000238,C0287,credit_card,OH,True,approved,False,
2024-11-09 00:39:00,T000633,C0103,auto_loan,OH,False,approved,False,
2024-11-09 01:00:00,T000298,C0212,credit_card,NY,False,approved,False,
2024-11-09 07:02:00,T000435,C0142,auto_loan,NY,False,approved,False,
2024-11-09 08:49:00,T000140,C0022,auto_loan,IL,False,denied,False,
2024-11-09 09:10:00,T000121,C0115,personal_loan,CA,False,denied,False,
2024-11-09 10:28:00,T000285,C0217,credit_card,WA,False,approved,False,
2024-11-09 11:55:00,T000082,C0059,mortgage,CA,False,approved,False,
2024-11-09 12:47:00,T000004,C0034,mortgage,OH,False,denied,False,
2024-11-09 12:58:00,T000621,C0060,personal_loan,OH,False,denied,False,
2024-11-09 13:23:00,T000030,C0219,personal_loan,CA,False,denied,False,
2024-11-09 13:32:00,T000091,C0126,mortgage,IL,False,approved,False,
2024-11-09 13:40:00,T000354,C0220,credit_card,TX,True,denied,False,
2024-11-09 14:04:00,T000756,C0168,personal_loan,NY,False,approved,False,
2024-11-09 14:16:00,T000407,C0097,personal_loan,WA,True,approved,False,
2024-11-09 21:49:00,T000935,C0169,auto_loan,CA,False,approved,False,
2024-11-09 21:55:00,T000800,C0296,credit_card,NY,False,approved,False,
2024-11-09 22:28:00,T000155,C0009,credit_card,NY,False,approved,False,
2024-11-10 07:28:00,T000267,C0138,credit_card,FL,False,approved,False,
2024-11-10 07:44:00,T000689,C0288,personal_loan,NY,False,approved,False,
2024-11-10 09:00:00,T000869,C0206,auto_loan,GA,True,approved,False,
2024-11-10 09:29:00,T000833,C0006,auto_loan,FL,True,approved,False,
2024-11-10 09:35:00,T000214,C0300,auto_loan,TX,False,approved,False,
2024-11-10 09:37:00,T000020,C0300,credit_card,NY,True,approved,False,
2024-11-10 10:23:00,T000047,C0072,auto_loan,IL,False,approved,False,
2024-11-10 10:27:00,T000186,C0171,credit_card,NY,False,approved,False,
2024-11-10 11:11:00,T000219,C0120,personal_loan,GA,True,approved,False,
2024-11-10 11:32:00,T000031,C0002,personal_loan,WA,False,approved,False,
2024-11-10 15:56:00,T000883,C0055,credit_card,AZ,False,approved,False,
2024-11-10 18:30:00,T000506,C0146,credit_card,CA,False,approved,False,
2024-11-10 19:31:00,T000923,C0158,auto_loan,GA,False,denied,False,
2024-11-10 23:20:00,T000792,C0089,credit_card,FL,False,approved,False,
2024-11-11 09:43:00,T000176,C0277,personal_loan,CA,False,approved,False,
2024-11-11 10:11:00,T000485,C0036,auto_loan,NY,False,approved,False,
2024-11-11 10:36:00,T000612,C0274,personal_loan,TX,True,approved,False,
2024-11-11 11:15:00,T000710,C0008,credit_card,OH,True,approved,False,
2024-11-11 11:50:00,T000905,C0038,personal_loan,GA,False,approved,False,
2024-11-11 12:50:00,T000114,C0275,mortgage,TX,False,approved,False,
2024-11-11 13:06:00,T000222,C0261,auto_loan,CO,True,denied,False,
2024-11-11 13:18:00,T000537,C0189,credit_card,WA,False,approved,False,
2024-11-11 14:57:00,T000231,C0137,personal_loan,GA,False,approved,False,
2024-11-11 16:09:00,T000798,C0152,personal_loan,CA,False,approved,False,
2024-11-11 17:25:00,T000871,C0105,credit_card,CA,False,approved,False,
2024-11-11 17:29:00,T000335,C0195,auto_loan,FL,True,approved,False,
2024-11-11 22:03:00,T000647,C0300,personal_loan,CA,False,approved,False,
2024-11-11 22:56:00,T000073,C0139,auto_loan,NY,False,approved,False,
2024-11-11 23:38:00,T000916,C0066,personal_loan,GA,False,denied,False,
2024-11-11 23:48:00,T000205,C0141,credit_card,FL,True,approved,False,
2024-11-12 09:23:00,T000070,C0104,mortgage,CA,False,denied,False,
2024-11-12 11:38:00,T000519,C0146,credit_card,GA,False,approved,False,
2024-11-12 11:43:00,T000054,C0134,personal_loan,FL,True,approved,False,
2024-11-12 12:08:00,T000709,C0155,credit_card,CA,False,approved,False,
2024-11-12 12:11:00,T000124,C0205,auto_loan,CA,False,approved,False,
2024-11-12 12:49:00,T000277,C0117,mortgage,CA,False,approved,False,
2024-11-12 15:56:00,T000367,C0185,personal_loan,CA,False,approved,False,
2024-11-12 16:59:00,T000474,C0140,auto_loan,TX,True,approved,False,
2024-11-12 18:13:00,T000109,C0233,personal_loan,GA,False,approved,False,
2024-11-12 18:54:00,T000290,C0166,auto_loan,CA,False,approved,False,
2024-11-12 22:02:00,T000076,C0184,mortgage,OH,False,approved,False,
2024-11-13 00:26:00,T000276,C0153,auto_loan,OH,False,approved,False,
2024-11-13 08:41:00,T000768,C0181,auto_loan,TX,True,denied,False,
2024-11-13 08:54:00,T000785,C0013,auto_loan,NY,False,approved,False,
2024-11-13 09:59:00,T000729,C0286,mortgage,OH,False,approved,False,
2024-11-13 11:36:00,T000644,C0051,auto_loan,CA,False,denied,False,
2024-11-13 12:28:00,T000622,C0100,mortgage,FL,False,approved,False,
2024-11-13 16:10:00,T000282,C0005,auto_loan,CA,True,denied,False,
2024-11-13 17:08:00,T000444,C0067,credit_card,TX,False,approved,False,
2024-11-14 08:11:00,T000453,C0190,auto_loan,FL,False,approved,False,
2024-11-14 08:25:00,T000203,C0147,mortgage,TX,True,approved,False,
2024-11-14 09:11:00,T000235,C0227,personal_loan,WA,True,approved,False,
2024-11-14 09:26:00,T000055,C0230,auto_loan,TX,False,approved,False,
2024-11-14 10:13:00,T000284,C0071,personal_loan,AZ,False,denied,False,
2024-11-14 10:51:00,T000651,C0102,credit_card,TX,False,approved,False,
2024-11-14 11:46:00,T000183,C0162,personal_loan,NY,False,approved,False,
2024-11-14 13:17:00,T000563,C0130,personal_loan,WA,False,approved,False,
2024-11-14 14:25:00,T000185,C0026,personal_loan,FL,False,denied,False,
2024-11-14 16:49:00,T000718,C0158,mortgage,TX,False,approved,False,
2024-11-14 20:48:00,T000252,C0132,personal_loan,CA,False,approved,False,
2024-11-14 21:14:00,T000405,C0173,mortgage,CO,False,approved,False,
2024-11-15 08:22:00,T000115,C0038,personal_loan,IL,False,approved,False,
2024-11-15 08:36:00,T000420,C0258,mortgage,FL,False,approved,False,
2024-11-15 09:20:00,T000629,C0076,auto_loan,AZ,True,denied,False,
2024-11-15 11:57:00,T000406,C0205,auto_loan,CA,False,approved,False,
2024-11-15 12:13:00,T000897,C0078,auto_loan,NY,False,approved,False,
2024-11-15 12:43:00,T000180,C0132,mortgage,FL,False,denied,False,
2024-11-15 12:59:00,T000556,C0072,auto_loan,GA,False,denied,False,
2024-11-15 13:42:00,T000876,C0227,personal_loan,AZ,False,approved,False,
2024-11-15 13:50:00,T000021,C0099,personal_loan,TX,False,approved,False,
2024-11-15 15:04:00,T000159,C0245,personal_loan,WA,True,approved,False,
2024-11-15 17:23:00,T000445,C0297,auto_loan,FL,False,approved,False,
2024-11-15 21:44:00,T000667,C0253,auto_loan,AZ,False,approved,False,
2024-11-16 02:59:00,T000344,C0042,credit_card,NY,False,denied,False,
2024-11-16 06:49:00,T000017,C0102,personal_loan,CA,False,approved,False,
2024-11-16 07:22:00,T000449,C0215,auto_loan,NY,True,approved,False,
2024-11-16 08:21:00,T000296,C0200,credit_card,TX,False,denied,False,
2024-11-16 09:19:00,T000717,C0235,credit_card,FL,True,approved,False,
2024-11-16 10:13:00,T000608,C0244,personal_loan,TX,False,approved,False,
2024-11-16 14:37:00,T000366,C0190,credit_card,CO,True,approved,False,
2024-11-16 14:43:00,T000549,C0198,auto_loan,CA,False,approved,False,
2024-11-16 16:53:00,T000701,C0098,personal_loan,CA,True,approved,False,
2024-11-16 21:41:00,T000803,C0120,auto_loan,FL,False,approved,False,
2024-11-17 09:10:00,T000712,C0003,personal_loan,AZ,False,approved,False,
2024-11-17 09:24:00,T000656,C0231,auto_loan,TX,False,approved,False,
2024-11-17 10:24:00,T000507,C0097,credit_card,CO,False,approved,False,
2024-11-17 10:31:00,T000747,C0291,personal_loan,TX,False,approved,False,
2024-11-17 10:57:00,T000578,C0074,credit_card,FL,False,approved,False,
2024-11-17 13:05:00,T000011,C0216,personal_loan,NY,True,approved,False,
2024-11-17 13:50:00,T000351,C0011,auto_loan,FL,True,approved,False,
2024-11-17 14:24:00,T000893,C0168,mortgage,CA,False,denied,False,
2024-11-17 15:13:00,T000679,C0227,personal_loan,FL,True,denied,False,
2024-11-17 17:14:00,T000488,C0277,personal_loan,NY,True,approved,False,
2024-11-18 07:27:00,T000648,C0106,mortgage,TX,True,denied,False,
2024-11-18 10:14:00,T000289,C0271,credit_card,NY,False,approved,False,
2024-11-18 13:12:00,T000931,C0214,credit_card,OH,True,approved,False,
2024-11-18 13:14:00,T000305,C0293,credit_card,FL,False,approved,False,
2024-11-18 15:44:00,T000561,C0282,auto_loan,AZ,False,approved,False,
2024-11-18 16:51:00,T000927,C0257,credit_card,IL,False,approved,False,
2024-11-18 18:37:00,T000539,C0281,mortgage,FL,False,approved,False,
2024-11-18 19:04:00,T000606,C0063,personal_loan,CA,False,denied,False,
2024-11-18 20:34:00,T000917,C0100,personal_loan,IL,False,denied,False,
2024-11-18 22:01:00,T000877,C0102,mortgage,TX,True,denied,False,
2024-11-19 07:16:00,T000295,C0142,mortgage,CO,True,approved,False,
2024-11-19 07:25:00,T000762,C0083,credit_card,NY,False,approved,False,
2024-11-19 08:40:00,T000807,C0032,auto_loan,NY,False,approved,False,
2024-11-19 08:55:00,T000057,C0264,personal_loan,FL,False,approved,False,
2024-11-19 09:42:00,T000330,C0047,personal_loan,IL,True,denied,False,
2024-11-19 11:32:00,T000029,C0233,credit_card,CA,False,approved,False,
2024-11-19 11:34:00,T000879,C0025,auto_loan,NY,False,denied,False,
2024-11-19 13:26:00,T000456,C0054,mortgage,OH,False,approved,False,
2024-11-19 13:46:00,T000132,C0063,auto_loan,NY,False,approved,False,
2024-11-19 15:00:00,T000331,C0005,credit_card,CA,False,approved,False,
2024-11-19 15:06:00,T000229,C0042,auto_loan,CA,False,denied,False,
2024-11-19 15:34:00,T000789,C0073,mortgage,CA,False,approved,False,
2024-11-19 16:03:00,T000308,C0237,personal_loan,AZ,False,approved,False,
2024-11-19 16:23:00,T000655,C0079,credit_card,CO,False,denied,False,
2024-11-19 17:12:00,T000034,C0074,auto_loan,TX,False,approved,False,
2024-11-19 17:28:00,T000755,C0147,personal_loan,WA,False,denied,False,
2024-11-20 11:02:00,T000079,C0132,auto_loan,CA,False,approved,False,
2024-11-20 11:58:00,T000158,C0145,mortgage,FL,False,approved,False,
2024-11-20 12:56:00,T000113,C0121,credit_card,CO,False,approved,False,
2024-11-20 13:10:00,T000126,C0015,personal_loan,GA,False,denied,False,
2024-11-20 15:54:00,T000134,C0068,auto_loan,IL,True,approved,False,
2024-11-20 15:58:00,T000706,C0097,credit_card,IL,False,approved,False,
2024-11-20 22:13:00,T000131,C0177,auto_loan,AZ,False,denied,False,
2024-11-21 07:06:00,T000922,C0151,credit_card,CA,False,approved,False,
2024-11-21 08:52:00,T000535,C0074,personal_loan,AZ,False,approved,False,
2024-11-21 09:43:00,T000288,C0163,credit_card,TX,False,approved,False,
2024-11-21 11:19:00,T000116,C0103,credit_card,OH,False,approved,False,
2024-11-21 11:40:00,T000570,C0215,personal_loan,GA,False,denied,False,
2024-11-21 14:26:00,T000129,C0088,credit_card,AZ,False,approved,False,
2024-11-21 15:07:00,T000708,C0178,credit_card,CO,False,denied,False,
2024-11-21 20:12:00,T000437,C0157,personal_loan,NY,False,approved,False,
2024-11-22 07:42:00,T000260,C0245,auto_loan,CA,True,approved,False,
2024-11-22 10:55:00,T000597,C0207,credit_card,AZ,True,approved,False,
2024-11-22 11:14:00,T000677,C0291,personal_loan,OH,False,approved,False,
2024-11-22 11:25:00,T000266,C0179,mortgage,WA,True,approved,False,
2024-11-22 12:33:00,T000228,C0042,auto_loan,NY,True,approved,False,
2024-11-22 12:43:00,T000242,C0055,auto_loan,WA,False,approved,False,
2024-11-22 13:06:00,T000786,C0108,credit_card,OH,False,approved,False,
2024-11-22 18:19:00,T000930,C0253,mortgage,AZ,False,approved,False,
2024-11-22 20:44:00,T000424,C0033,personal_loan,FL,False,approved,False,
2024-11-23 07:22:00,T000688,C0181,credit_card,TX,True,approved,False,
2024-11-23 07:26:00,T000520,C0190,personal_loan,CA,False,approved,False,
2024-11-23 08:51:00,T000665,C0207,credit_card,OH,False,approved,False,
2024-11-23 09:06:00,T000548,C0197,mortgage,NY,False,approved,False,
2024-11-23 09:39:00,T000468,C0205,personal_loan,FL,True,approved,False,
2024-11-23 10:34:00,T000270,C0174,credit_card,AZ,False,approved,False,
2024-11-23 13:15:00,T000915,C0198,auto_loan,TX,False,approved,False,
2024-11-23 13:24:00,T000455,C0268,mortgage,TX,False,approved,False,
2024-11-23 15:58:00,T000394,C0074,mortgage,CA,False,approved,False,
2024-11-23 17:18:00,T000698,C0189,mortgage,CA,False,approved,False,
2024-11-23 22:17:00,T000720,C0185,personal_loan,FL,False,approved,False,
2024-11-23 23:13:00,T000531,C0120,auto_loan,WA,False,approved,False,
2024-11-24 05:40:00,T000850,C0259,auto_loan,WA,False,denied,False,
2024-11-24 10:18:00,T000625,C0167,credit_card,CO,False,approved,False,
2024-11-24 10:20:00,T000193,C0078,auto_loan,NY,False,approved,False,
2024-11-24 11:32:00,T000494,C0049,auto_loan,CO,False,approved,False,
2024-11-24 12:11:00,T000490,C0123,auto_loan,TX,False,approved,False,
2024-11-24 20:56:00,T000137,C0110,auto_loan,NY,True,approved,False,
2024-11-25 00:50:00,T000343,C0178,personal_loan,CO,False,denied,False,
2024-11-25 04:21:00,T000601,C0124,credit_card,NY,True,denied,False,
2024-11-25 06:09:00,T000896,C0130,credit_card,OH,True,approved,False,
2024-11-25 08:50:00,T000702,C0183,auto_loan,WA,False,approved,False,
2024-11-25 08:56:00,T000900,C0166,mortgage,OH,False,denied,False,
2024-11-25 09:46:00,T000269,C0122,personal_loan,GA,True,approved,False,
2024-11-25 09:50:00,T000767,C0294,mortgage,NY,False,approved,False,
2024-11-25 09:54:00,T000323,C0266,mortgage,GA,True,denied,False,
2024-11-25 14:32:00,T000672,C0071,credit_card,NY,True,approved,False,
2024-11-25 16:46:00,T000675,C0024,personal_loan,NY,False,approved,False,
2024-11-26 09:11:00,T000085,C0127,mortgage,CO,False,approved,False,
2024-11-26 11:18:00,T000192,C0194,personal_loan,TX,False,approved,False,
2024-11-26 11:58:00,T000880,C0036,mortgage,CA,False,approved,False,
2024-11-26 11:59:00,T000599,C0276,credit_card,WA,False,approved,False,
2024-11-26 13:49:00,T000825,C0297,mortgage,CO,True,approved,False,
2024-11-26 13:52:00,T000658,C0050,mortgage,CO,False,approved,False,
2024-11-26 15:11:00,T000240,C0095,personal_loan,TX,False,denied,False,
2024-11-26 16:27:00,T000040,C0120,auto_loan,CO,False,approved,False,
2024-11-26 16:42:00,T000245,C0134,auto_loan,CA,False,approved,False,
2024-11-27 09:43:00,T000475,C0012,mortgage,GA,False,denied,False,
2024-11-27 10:00:00,T000920,C0263,credit_card,FL,True,approved,False,
2024-11-27 10:44:00,T000458,C0264,mortgage,TX,False,approved,False,
2024-11-27 10:55:00,T000026,C0136,auto_loan,TX,False,approved,False,
2024-11-27 11:30:00,T000569,C0202,mortgage,NY,False,approved,False,
2024-11-27 11:31:00,T000673,C0184,credit_card,FL,False,approved,False,
2024-11-27 12:33:00,T000341,C0002,personal_loan,OH,False,approved,False,
2024-11-27 13:48:00,T000130,C0192,personal_loan,NY,False,denied,False,
2024-11-27 14:23:00,T000600,C0175,credit_card,FL,False,approved,False,
2024-11-27 15:37:00,T000099,C0232,credit_card,NY,False,approved,False,
2024-11-27 15:52:00,T000743,C0180,credit_card,NY,False,approved,False,
2024-11-27 16:30:00,T000616,C0094,credit_card,FL,False,approved,False,
2024-11-27 18:27:00,T000782,C0154,auto_loan,NY,False,approved,False,
2024-11-28 07:40:00,T000934,C0169,credit_card,WA,False,approved,False,
2024-11-28 09:16:00,T000502,C0103,mortgage,FL,False,approved,False,
2024-11-28 09:41:00,T000771,C0168,auto_loan,GA,False,approved,False,
2024-11-28 11:18:00,T000003,C0012,personal_loan,OH,False,denied,False,
2024-11-28 14:10:00,T000244,C0057,credit_card,IL,False,approved,False,
2024-11-28 14:50:00,T000824,C0236,personal_loan,OH,False,approved,False,
2024-11-28 17:45:00,T000652,C0066,credit_card,WA,False,approved,False,
2024-11-28 18:19:00,T000123,C0227,personal_loan,FL,False,approved,False,
2024-11-29 06:16:00,T000255,C0130,auto_loan,FL,False,approved,False,
2024-11-29 10:17:00,T000237,C0280,credit_card,GA,True,approved,False,
2024-11-29 11:26:00,T000819,C0258,credit_card,TX,True,approved,False,
2024-11-29 12:28:00,T000108,C0182,personal_loan,OH,False,approved,False,
2024-11-29 12:36:00,T000372,C0152,credit_card,CA,False,approved,False,
2024-11-29 12:55:00,T000156,C0110,credit_card,FL,False,approved,False,
2024-11-29 13:37:00,T000316,C0205,mortgage,TX,False,approved,False,
2024-11-29 13:46:00,T000822,C0125,credit_card,FL,False,approved,False,
2024-11-29 14:05:00,T000730,C0229,personal_loan,OH,False,approved,False,
2024-11-29 14:05:00,T000479,C0262,mortgage,CA,False,approved,False,
2024-11-29 15:29:00,T000311,C0056,personal_loan,AZ,False,approved,False,
2024-11-29 16:14:00,T000162,C0164,auto_loan,NY,False,approved,False,
2024-11-29 19:38:00,T000842,C0167,auto_loan,TX,False,approved,False,
2024-11-29 22:20:00,T000446,C0152,credit_card,TX,False,approved,False,
2024-11-30 05:36:00,T000122,C0224,personal_loan,IL,True,approved,False,
2024-11-30 08:18:00,T000257,C0095,auto_loan,FL,True,approved,False,
2024-11-30 08:21:00,T000080,C0171,personal_loan,OH,False,approved,False,
2024-11-30 10:10:00,T000283,C0067,auto_loan,AZ,False,approved,False,
2024-11-30 11:57:00,T000859,C0223,personal_loan,FL,False,approved,False,
2024-11-30 12:41:00,T000416,C0181,auto_loan,CA,True,approved,False,
2024-11-30 14:44:00,T000736,C0095,credit_card,CA,False,approved,False,
2024-11-30 16:37:00,T000312,C0179,mortgage,OH,False,denied,False,
2024-11-30 23:42:00,T000641,C0096,auto_loan,NY,False,denied,False,
2024-12-01 09:58:00,T000711,C0034,credit_card,CA,False,approved,False,
2024-12-01 10:05:00,T000049,C0267,auto_loan,WA,False,approved,False,
2024-12-01 11:24:00,T000813,C0125,mortgage,TX,True,approved,False,
2024-12-01 11:32:00,T000827,C0225,credit_card,AZ,False,approved,False,
2024-12-01 13:37:00,T000191,C0014,auto_loan,OH,False,approved,False,
2024-12-01 14:51:00,T000098,C0184,mortgage,AZ,True,approved,False,
2024-12-01 16:56:00,T000636,C0212,auto_loan,CA,True,approved,False,
2024-12-01 16:58:00,T000075,C0079,mortgage,AZ,False,approved,False,
2024-12-01 16:58:00,T000550,C0208,auto_loan,OH,False,approved,False,
2024-12-01 16:59:00,T000788,C0083,credit_card,WA,False,denied,False,
2024-12-01 18:17:00,T000615,C0196,credit_card,AZ,False,approved,False,
2024-12-01 23:05:00,T000060,C0041,auto_loan,NY,False,approved,False,
2024-12-02 07:28:00,T000175,C0145,credit_card,OH,False,denied,False,
2024-12-02 10:11:00,T000008,C0024,personal_loan,FL,False,approved,False,
2024-12-02 10:31:00,T000587,C0175,personal_loan,WA,True,approved,False,
2024-12-02 11:22:00,T000932,C0187,auto_loan,NY,False,approved,False,
2024-12-02 12:44:00,T000875,C0226,mortgage,FL,False,denied,False,
2024-12-02 13:37:00,T000204,C0130,mortgage,CO,False,denied,False,
2024-12-02 14:34:00,T000422,C0254,personal_loan,GA,False,denied,False,
2024-12-02 15:13:00,T000666,C0196,auto_loan,WA,False,approved,False,
2024-12-02 17:54:00,T000184,C0198,mortgage,AZ,False,approved,False,
2024-12-02 20:08:00,T000866,C0087,auto_loan,NY,False,approved,False,
2024-12-03 07:23:00,T000043,C0126,mortgage,CO,False,denied,False,
2024-12-03 09:18:00,T000892,C0187,auto_loan,CO,False,denied,False,
2024-12-03 10:44:00,T000223,C0049,credit_card,WA,False,denied,False,
2024-12-03 13:24:00,T000110,C0124,auto_loan,TX,False,approved,False,
2024-12-03 15:45:00,T000541,C0167,personal_loan,IL,True,approved,False,
2024-12-03 16:21:00,T000906,C0065,credit_card,FL,False,approved,False,
2024-12-03 18:08:00,T000086,C0178,mortgage,OH,False,approved,False,
2024-12-04 08:38:00,T000697,C0141,personal_loan,CA,False,approved,False,
2024-12-04 09:34:00,T000430,C0300,mortgage,GA,False,approved,False,
2024-12-04 09:53:00,T000225,C0214,auto_loan,CO,False,approved,False,
2024-12-04 10:52:00,T000774,C0049,personal_loan,CO,True,denied,False,
2024-12-04 11:31:00,T000212,C0093,credit_card,TX,False,denied,False,
2024-12-04 13:03:00,T000177,C0249,auto_loan,NY,False,approved,False,
2024-12-04 13:42:00,T000015,C0103,credit_card,FL,False,approved,False,
2024-12-04 15:15:00,T000395,C0157,credit_card,WA,False,approved,False,
2024-12-04 17:04:00,T000727,C0169,mortgage,CA,True,approved,False,
2024-12-04 17:23:00,T000236,C0083,auto_loan,GA,False,approved,False,
2024-12-05 05:34:00,T000737,C0167,personal_loan,IL,False,approved,False,
2024-12-05 06:33:00,T000793,C0124,credit_card,FL,False,approved,False,
2024-12-05 10:04:00,T000731,C0039,credit_card,NY,False,approved,False,
2024-12-05 11:28:00,T000318,C0223,auto_loan,WA,False,approved,False,
2024-12-05 12:01:00,T000681,C0020,personal_loan,WA,False,approved,False,
2024-12-05 12:46:00,T000760,C0246,credit_card,TX,False,approved,False,
2024-12-05 13:38:00,T000461,C0297,auto_loan,WA,False,denied,False,
2024-12-05 15:54:00,T000713,C0256,mortgage,CA,False,denied,False,
2024-12-05 16:16:00,T000174,C0152,personal_loan,OH,False,approved,False,
2024-12-05 16:47:00,T000676,C0062,auto_loan,FL,False,approved,False,
2024-12-05 22:59:00,T000317,C0183,auto_loan,AZ,False,approved,False,
2024-12-06 02:44:00,T000215,C0277,auto_loan,IL,True,approved,False,
2024-12-06 08:11:00,T000377,C0281,auto_loan,TX,False,approved,False,
2024-12-06 09:10:00,T000757,C0232,personal_loan,WA,False,approved,False,
2024-12-06 10:24:00,T000886,C0231,mortgage,AZ,False,denied,False,
2024-12-06 11:40:00,T000805,C0143,auto_loan,WA,False,approved,False,
2024-12-06 11:52:00,T000013,C0282,personal_loan,FL,False,approved,False,
2024-12-06 12:21:00,T000432,C0068,credit_card,GA,False,approved,False,
2024-12-06 13:46:00,T000739,C0127,auto_loan,IL,False,approved,False,
2024-12-06 14:44:00,T000557,C0264,auto_loan,CA,False,approved,False,
2024-12-06 17:36:00,T000631,C0137,personal_loan,CA,False,approved,False,
2024-12-06 17:38:00,T000603,C0018,auto_loan,GA,False,approved,False,
2024-12-06 17:55:00,T000471,C0240,credit_card,TX,False,approved,False,
2024-12-06 20:36:00,T000059,C0078,mortgage,CA,False,approved,False,
2024-12-06 23:32:00,T000662,C0132,personal_loan,IL,False,approved,False,
2024-12-07 09:07:00,T000360,C0027,personal_loan,IL,False,approved,False,
2024-12-07 09:37:00,T000512,C0228,personal_loan,TX,True,approved,False,
2024-12-07 10:18:00,T000062,C0090,auto_loan,IL,False,approved,False,
2024-12-07 10:41:00,T000463,C0103,credit_card,AZ,True,approved,False,
2024-12-07 11:10:00,T000391,C0105,auto_loan,GA,False,approved,False,
2024-12-07 13:12:00,T000878,C0281,auto_loan,TX,False,denied,False,
2024-12-07 13:45:00,T000895,C0032,auto_loan,CA,False,approved,False,
2024-12-07 13:54:00,T000493,C0198,auto_loan,NY,False,approved,False,
2024-12-07 17:44:00,T000378,C0233,auto_loan,IL,False,approved,False,
2024-12-08 01:04:00,T000051,C0144,credit_card,NY,False,approved,False,
2024-12-08 08:40:00,T000714,C0256,personal_loan,TX,False,approved,False,
2024-12-08 08:51:00,T000042,C0201,auto_loan,TX,False,approved,False,
2024-12-08 09:07:00,T000014,C0014,auto_loan,GA,False,approved,False,
2024-12-08 10:09:00,T000128,C0040,personal_loan,FL,False,denied,False,
2024-12-08 10:16:00,T000234,C0006,mortgage,OH,True,approved,False,
2024-12-08 10:22:00,T000423,C0250,mortgage,IL,False,approved,False,
2024-12-08 11:24:00,T000742,C0300,auto_loan,AZ,False,approved,False,
2024-12-08 11:56:00,T000657,C0192,credit_card,CO,True,approved,False,
2024-12-08 13:30:00,T000207,C0227,credit_card,OH,False,approved,False,
2024-12-08 15:10:00,T000247,C0204,mortgage,TX,False,denied,False,
2024-12-08 15:17:00,T000489,C0031,auto_loan,OH,False,approved,False,
2024-12-09 09:59:00,T000402,C0167,mortgage,IL,False,approved,False,
2024-12-09 10:26:00,T000320,C0100,mortgage,OH,False,approved,False,
2024-12-09 10:43:00,T000836,C0104,auto_loan,NY,True,approved,False,
2024-12-09 10:54:00,T000089,C0104,personal_loan,AZ,False,denied,False,
2024-12-09 12:17:00,T000002,C0043,auto_loan,NY,True,approved,False,
2024-12-09 12:25:00,T000864,C0050,auto_loan,FL,False,approved,False,
2024-12-09 13:17:00,T000911,C0055,credit_card,CA,False,approved,False,
2024-12-09 13:29:00,T000645,C0288,credit_card,TX,False,approved,False,
2024-12-09 13:31:00,T000734,C0046,mortgage,GA,True,approved,False,
2024-12-09 15:53:00,T000173,C0259,personal_loan,IL,False,approved,False,
2024-12-09 22:59:00,T000370,C0084,personal_loan,WA,False,approved,False,
2024-12-10 00:55:00,T000690,C0132,mortgage,CA,True,approved,False,
2024-12-10 06:45:00,T000918,C0144,credit_card,WA,True,approved,False,
2024-12-10 08:44:00,T000160,C0278,auto_loan,WA,True,approved,False,
2024-12-10 10:32:00,T000016,C0229,auto_loan,FL,False,approved,False,
2024-12-10 10:52:00,T000613,C0231,credit_card,CA,False,approved,False,
2024-12-10 11:05:00,T000815,C0131,credit_card,TX,False,approved,False,
2024-12-10 11:05:00,T000476,C0117,personal_loan,CA,True,approved,False,
2024-12-10 11:21:00,T000602,C0124,personal_loan,CO,True,approved,False,
2024-12-10 11:37:00,T000112,C0095,auto_loan,FL,False,approved,False,
2024-12-10 12:16:00,T000278,C0283,personal_loan,OH,False,approved,False,
2024-12-10 12:29:00,T000210,C0197,auto_loan,CA,False,approved,False,
2024-12-10 13:21:00,T000249,C0168,credit_card,CA,False,approved,False,
2024-12-10 13:33:00,T000806,C0045,personal_loan,NY,False,approved,False,
2024-12-10 14:07:00,T000025,C0085,personal_loan,FL,True,approved,False,
2024-12-10 14:47:00,T000766,C0165,credit_card,NY,False,approved,False,
2024-12-10 15:06:00,T000106,C0078,personal_loan,TX,False,approved,False,
2024-12-10 15:43:00,T000050,C0233,credit_card,OH,False,approved,False,
2024-12-10 16:05:00,T000107,C0018,mortgage,NY,False,denied,False,
2024-12-10 17:07:00,T000725,C0231,auto_loan,FL,True,approved,False,
2024-12-10 21:09:00,T000598,C0262,personal_loan,WA,True,approved,False,
2024-12-11 07:12:00,T000213,C0196,mortgage,IL,False,denied,False,
2024-12-11 08:13:00,T000639,C0199,auto_loan,WA,False,denied,False,
